0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
空鸣拳,FALSE,ui/icon/000000/000207.tex,能力,0,,,ability/clw_monk/abl010,ability/clw_monk/abl010_hit,0,武僧,0,40,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,10,2,TRUE,28,5,122,,,TRUE,0,0,10,1,0,0,,7,,1,,不和的旋律,武僧,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
必杀技,FALSE,ui/icon/002000/002976.tex,战技,0,,,,normal_hit/normal_hit,0,武僧,0,60,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,73,,,FALSE,0,0,25,58,0,0,,0,,0,,力量与责任,武僧,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
翻天脚,FALSE,ui/icon/002000/002977.tex,战技,0,,,ws/bt_clw_clw/ws_s19,normal_hit/normal_hit,0,冒险者,0,60,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,79,1,0,,,FALSE,0,0,25,58,0,0,,7,,1,,力量与责任,武僧,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
疾风极意,FALSE,ui/icon/002000/002978.tex,能力,0,,,ability/clw_monk/abl027,normal_hit/normal_hit,0,武僧,0,72,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,900,17,0,0,,0,,2,,,武僧,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
破坏神脚,FALSE,ui/icon/002000/002979.tex,战技,10,,,ws/bt_clw_clw/ws_s16,normal_hit/normal_hit,0,武僧,0,82,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,0,,,FALSE,0,0,25,58,0,0,,7,,1,,,武僧,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
凤凰舞,FALSE,ui/icon/002000/002980.tex,战技,0,,,ws/bt_clw_clw/ws_s17,normal_hit/normal_hit,0,冒险者,0,86,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,79,2,0,,,FALSE,0,0,25,58,0,0,,1,,1,,,武僧,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
梦幻斗舞,FALSE,ui/icon/002000/002981.tex,战技,0,,,ws/bt_clw_clw/ws_s18,normal_hit/normal_hit,0,冒险者,0,90,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,79,3,0,,,FALSE,0,0,25,58,0,0,,7,,1,,,武僧,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
龙眼苍穹,FALSE,ui/icon/002000/002594.tex,战技,0,,,ws/bt_2sp_emp/ws_s17,normal_hit/normal_hit,0,冒险者,0,82,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,10,4,TRUE,0,0,32,龙眼,,FALSE,0,0,25,58,0,0,,7,龙眼,1,,,龙骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
苍穹刺,FALSE,ui/icon/002000/002595.tex,战技,0,,,ws/bt_2sp_emp/ws_s15,normal_hit/normal_hit,0,龙骑士,0,86,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,贯通刺,FALSE,0,0,25,58,0,0,,7,,1,,,龙骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
樱花缭乱,FALSE,ui/icon/002000/002596.tex,战技,0,,,ws/bt_2sp_emp/ws_s16,normal_hit/normal_hit,0,龙骑士,0,86,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,开膛枪,FALSE,0,0,25,58,0,0,,7,,1,,,龙骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
天龙点睛,FALSE,ui/icon/002000/002597.tex,能力,0,,,ability/2sp_dragoon/abl021,normal_hit/normal_hit,0,龙骑士,0,90,FALSE,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,15,4,TRUE,75,2,0,,,TRUE,0,0,100,2,0,0,,7,,1,,,龙骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
残影镰鼬,FALSE,ui/icon/002000/002929.tex,战技,0,,,ability/dgr_ninja/abl030,normal_hit/normal_hit,0,冒险者,0,82,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,32,残影镰鼬预备,,TRUE,0,0,25,58,0,0,,0,,2,,,忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
幻影野槌,FALSE,ui/icon/002000/002930.tex,能力,0,,,ws/bt_dgr_dgr/ws_s12,normal_hit/normal_hit,0,冒险者,0,86,FALSE,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,2,5,0,TRUE,0,0,32,土遁之术,,TRUE,0,0,0,0,0,0,魔法,4,,1,,,忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
月影雷兽爪,FALSE,ui/icon/002000/002931.tex,战技,0,,,ws/bt_dgr_dgr/ws_s13,normal_hit/normal_hit,0,忍者,1,90,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,32,月影雷兽预备,,TRUE,0,0,25,58,0,0,魔法,5,月影雷兽预备,1,,,忍者,2,FALSE,TRUE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
月影雷兽牙,FALSE,ui/icon/002000/002932.tex,战技,0,,,ws/bt_dgr_dgr/ws_s14,normal_hit/normal_hit,0,忍者,0,90,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,32,月影雷兽预备,,TRUE,0,0,25,58,0,0,魔法,5,月影雷兽预备,1,,,忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
无明照破,FALSE,ui/icon/003000/003185.tex,能力,0,,,ability/2kt_samrai/abl021,normal_hit/normal_hit,0,武士,0,82,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,63,3,109,,,TRUE,0,0,150,9,0,0,,7,,1,,,武士,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
风光,FALSE,ui/icon/003000/003189.tex,战技,0,,,ws/bt_2kt_emp/ws_s12,normal_hit/normal_hit,0,武士,0,86,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,62,,,FALSE,0,0,25,58,0,0,,7,,1,,,武士,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
奥义斩浪,FALSE,ui/icon/003000/003187.tex,战技,5,battle/magic_sam_start,mgc_2kt008c0x,magic/2kt_samrai/mgc008,normal_hit/normal_hit,0,武士,0,90,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,3,8,0,TRUE,0,0,32,奥义斩浪预备,,TRUE,18,0,25,58,0,0,,7,奥义斩浪预备,1,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
回返斩浪,FALSE,ui/icon/003000/003188.tex,能力,7,,,magic/2kt_samrai/mgc009,normal_hit/normal_hit,0,冒险者,0,90,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,3,8,0,TRUE,0,0,14,,,TRUE,0,0,10,3,58,0,,7,,1,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
百首龙牙箭,FALSE,ui/icon/002000/002620.tex,战技,0,,,ws/bt_2bw_emp/ws_s17,normal_hit/normal_hit,0,吟游诗人,0,82,FALSE,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,3,12,0,TRUE,0,0,0,,,FALSE,0,0,25,58,0,0,,7,,1,,,吟游诗人,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
爆破箭,FALSE,ui/icon/002000/002621.tex,战技,0,,,ws/bt_2bw_emp/ws_s18,normal_hit/normal_hit,0,冒险者,0,86,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,25,4,TRUE,10,2692,32,爆破箭预备,,FALSE,0,0,25,58,0,0,,7,爆破箭预备,1,,,吟游诗人,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
光明神的最终乐章,FALSE,ui/icon/002000/002622.tex,能力,0,,,ability/2bw_bard/abl018,ability/2bw_bard/abl018_hit,0,吟游诗人,0,90,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,20,0,FALSE,81,0,0,,,FALSE,0,0,1100,16,0,0,,0,,2,,,吟游诗人,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
霰弹枪,FALSE,ui/icon/003000/003046.tex,战技,0,,,ws/bt_2gn_emp/ws_s19,normal_hit/normal_hit,0,机工士,0,82,FALSE,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,3,12,0,TRUE,0,0,0,,,FALSE,0,0,25,58,0,0,,7,,1,,,机工士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
回转飞锯,FALSE,ui/icon/003000/003048.tex,战技,0,,,ws/bt_2gn_emp/ws_s20,normal_hit/normal_hit,0,机工士,0,90,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,25,4,TRUE,0,0,0,,,TRUE,0,0,600,12,58,0,,7,,1,,,机工士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
即兴表演结束,FALSE,ui/icon/003000/003479.tex,能力,0,,,ability/chk_rdc/abl016,normal_hit/normal_hit,0,冒险者,0,80,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,8,0,FALSE,0,0,91,,,TRUE,0,0,15,6,0,0,,0,即兴表演,2,,,舞者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
提拉纳,FALSE,ui/icon/003000/003480.tex,战技,0,,,ability/chk_rdc/abl017,normal_hit/normal_hit,0,冒险者,0,82,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,10,2698,91,,,TRUE,0,0,25,58,0,0,,7,提拉纳预备,1,,,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
扇舞·终,FALSE,ui/icon/003000/003481.tex,能力,0,,,ability/chk_rdc/abl018,normal_hit/normal_hit,0,舞者,0,86,FALSE,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,3,15,0,TRUE,10,2699,91,,,TRUE,0,0,10,5,0,0,,7,扇舞·终,1,,,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
流星舞,FALSE,ui/icon/003000/003482.tex,战技,0,,,ws/bt_chk_chk/ws_s16,normal_hit/normal_hit,0,舞者,0,90,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,25,4,TRUE,10,2700,91,,,TRUE,0,0,25,58,0,0,,7,流星舞预备,1,,,舞者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
冰冻,FALSE,ui/icon/002000/002668.tex,魔法,1,battle/magic_thm_start,cmat_icect0c,magic/thm_black/mgc011,magic/thm_black/blizzarla_hit,0,咒术师,0,12,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,3,8,63,,,FALSE,30,0,25,58,0,0,魔法,2,,1,,,咒术师 黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
高烈炎,FALSE,ui/icon/002000/002669.tex,魔法,1,battle/magic_blk_start,cmat_firct0c,magic/thm_black/mgc008,normal_hit/normal_hit,0,黑魔法师,0,82,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,3,15,0,,,FALSE,30,0,25,58,0,0,魔法,1,,1,,,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
高冰冻,FALSE,ui/icon/002000/002670.tex,魔法,1,battle/magic_blk_start,cmat_icect0c,magic/thm_black/mgc009,normal_hit/normal_hit,0,黑魔法师,0,82,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,3,8,0,,,FALSE,30,0,25,58,0,0,魔法,2,,1,,,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
详述,FALSE,ui/icon/002000/002671.tex,能力,0,,,ability/thm_black/abl018,normal_hit/normal_hit,0,黑魔法师,0,86,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,59,,,TRUE,0,0,1200,21,0,0,,0,,2,,,黑魔法师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
悖论,FALSE,ui/icon/002000/002672.tex,魔法,1,battle/magic_blk_start,cmat_ligct0c,magic/thm_black/mgc010,normal_hit/normal_hit,0,冒险者,0,90,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,76,16,0,,,FALSE,25,0,25,58,0,0,魔法,7,,1,,,黑魔法师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
宝石兽召唤,FALSE,ui/icon/000000/000516.tex,魔法,0,normal/callpet_start,cmsm_wndct0s,normal/callpet_end,normal_hit/normal_hit,0,秘术师,0,2,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,3,4,100,,,FALSE,15,0,25,58,0,0,魔法,7,,0,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
守护之光,FALSE,ui/icon/002000/002750.tex,能力,0,,,ability/swl_summon/abl034,normal_hit/normal_hit,0,秘术师,0,2,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,0,0,115,,,TRUE,0,0,600,21,71,1,,0,,0,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
以太蓄能,FALSE,ui/icon/002000/002751.tex,魔法,0,,,magic/swl_summon/mgc016,normal_hit/normal_hit,0,秘术师,0,6,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,124,,,TRUE,0,0,600,7,58,0,魔法,7,,2,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
灼热之光,FALSE,ui/icon/002000/002780.tex,能力,0,,,ability/swl_summon/abl052,normal_hit/normal_hit,0,召唤师,0,66,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,2,15,0,FALSE,0,0,0,,,TRUE,0,0,1200,20,0,0,,0,,2,,,召唤师,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
红宝石召唤,FALSE,ui/icon/002000/002753.tex,魔法,0,normal/callpet_start,cmsm_firct0s,normal/callpet_end,normal_hit/normal_hit,0,秘术师,0,6,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,71,1,116,,,FALSE,0,0,25,58,0,0,魔法,7,,0,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
黄宝石召唤,FALSE,ui/icon/000000/000517.tex,魔法,0,normal/callpet_start,cmsm_ethct0s,normal/callpet_end,normal_hit/normal_hit,0,秘术师,0,15,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,71,2,116,,,FALSE,0,0,25,58,0,0,魔法,7,,0,,黄玉的魔纹,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
绿宝石召唤,FALSE,ui/icon/002000/002754.tex,魔法,0,normal/callpet_start,cmsm_ethct0s,normal/callpet_end,normal_hit/normal_hit,0,秘术师,0,22,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,71,3,116,,,FALSE,0,0,25,58,0,0,魔法,7,,0,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
火神召唤,FALSE,ui/icon/002000/002680.tex,魔法,0,normal/callpet_start,cmsm_firct0s,normal/callpet_end,normal_hit/normal_hit,0,召唤师,0,30,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,71,1,116,,,FALSE,0,0,25,58,0,0,魔法,7,,0,,业火的召唤,召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
土神召唤,FALSE,ui/icon/002000/002755.tex,魔法,0,normal/callpet_start,cmsm_ethct0s,normal/callpet_end,normal_hit/normal_hit,0,召唤师,0,35,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,71,2,116,,,FALSE,0,0,25,58,0,0,魔法,7,,0,,大地的召唤,召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
风神召唤,FALSE,ui/icon/002000/002756.tex,魔法,0,normal/callpet_start,cmsm_wndct0s,normal/callpet_end,normal_hit/normal_hit,0,召唤师,0,45,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,71,3,116,,,FALSE,0,0,25,58,0,0,魔法,7,,0,,烈风的召唤,召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
红宝石毁灭,FALSE,ui/icon/000000/000501.tex,魔法,1,battle/magic_swl_start,cmat_firct0c,magic/swl_summon/fieryblast,normal_hit/normal_hit,0,冒险者,0,6,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,72,3,118,,,FALSE,28,0,30,58,0,0,魔法,1,,1,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
黄宝石毁灭,FALSE,ui/icon/000000/000501.tex,魔法,1,battle/magic_swl_start,cmat_ethct0c,magic/swl_summon/fieryblast,normal_hit/normal_hit,0,冒险者,0,15,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,73,3,119,,,FALSE,0,0,25,58,0,0,魔法,4,,1,,黄玉的魔纹,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
绿宝石毁灭,FALSE,ui/icon/000000/000501.tex,魔法,1,battle/magic_swl_start,cmat_wndct0c,magic/swl_summon/fieryblast,normal_hit/normal_hit,0,冒险者,0,22,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,74,3,120,,,FALSE,0,0,15,58,0,0,魔法,3,,1,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
红宝石毁坏,FALSE,ui/icon/000000/000502.tex,魔法,1,battle/magic_swl_start,cmat_firct0c,magic/swl_summon/ruinla,normal_hit/normal_hit,0,冒险者,0,30,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,72,3,118,,,FALSE,28,0,30,58,0,0,魔法,1,,1,,秘术最高级命题的证明,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
黄宝石毁坏,FALSE,ui/icon/000000/000502.tex,魔法,1,battle/magic_swl_start,cmat_ethct0c,magic/swl_summon/ruinla,normal_hit/normal_hit,0,冒险者,0,30,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,73,3,119,,,FALSE,0,0,25,58,0,0,魔法,4,,1,,秘术最高级命题的证明,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
绿宝石毁坏,FALSE,ui/icon/000000/000502.tex,魔法,1,battle/magic_swl_start,cmat_wndct0c,magic/swl_summon/ruinla,normal_hit/normal_hit,0,冒险者,0,30,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,74,3,120,,,FALSE,0,0,15,58,0,0,魔法,3,,1,,秘术最高级命题的证明,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
红宝石迸裂,FALSE,ui/icon/002000/002698.tex,魔法,1,battle/magic_swl_start,cmat_firct0c,magic/swl_summon/mgc010,magic/swl_summon/mgc010_hit,0,冒险者,0,26,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,72,3,118,,,FALSE,28,0,30,58,0,0,魔法,1,,1,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
